date,elevation
2020-7-18 00:00,1919.27
2020-7-19 00:00,1918.99
2020-7-20 00:00,1918.53
2020-7-21 00:00,1917.83
2020-7-22 00:00,1917.0
2020-7-23 00:00,1916.28
2020-7-24 00:00,1915.62
2020-7-25 00:00,1914.99
2020-7-26 00:00,1914.36
2020-7-27 00:00,1913.58
2020-7-28 00:00,1912.74
2020-7-29 00:00,1911.81
2020-7-30 00:00,1910.86
2020-7-31 00:00,1910.05
2020-8-1 00:00,1909.83
2020-8-2 00:00,1909.64
2020-8-3 00:00,1908.66
2020-8-4 00:00,1907.69
2020-8-5 00:00,1906.81
2020-8-6 00:00,1905.87
2020-8-7 00:00,1904.9
2020-8-8 00:00,1904.64
2020-8-9 00:00,1904.31
2020-8-10 00:00,1903.53
2020-8-11 00:00,1902.83
2020-8-12 00:00,1901.94
2020-8-13 00:00,1900.98
2020-8-14 00:00,1900.06
2020-8-15 00:00,1899.71
2020-8-16 00:00,1899.35
2020-8-17 00:00,1898.53
2020-8-18 00:00,1897.75
2020-8-19 00:00,1896.33
2020-8-20 00:00,1894.94
2020-8-21 00:00,1893.49
2020-8-22 00:00,1892.69
2020-8-23 00:00,1891.83
2020-8-24 00:00,1890.74
2020-8-25 00:00,1889.66
2020-8-26 00:00,1888.58
2020-8-27 00:00,1887.54
2020-8-28 00:00,1886.81
2020-8-29 00:00,1886.71
2020-8-30 00:00,1886.62
2020-8-31 00:00,1886.26
2020-9-1 00:00,1886.03
2020-9-2 00:00,1885.8
2020-9-3 00:00,1885.59
2020-9-4 00:00,1885.27
2020-9-5 00:00,1884.88
2020-9-6 00:00,1884.33
2020-9-7 00:00,1883.68
2020-9-8 00:00,1883.1
2020-9-9 00:00,1882.68
2020-9-10 00:00,1882.39
2020-9-11 00:00,1882.1
2020-9-12 00:00,1881.97
2020-9-13 00:00,1881.87
2020-9-14 00:00,1881.67
2020-9-15 00:00,1881.37
2020-9-16 00:00,1881.07
2020-9-17 00:00,1880.78
2020-9-18 00:00,1880.44
2020-9-19 00:00,1880.26
2020-9-20 00:00,1880.05
2020-9-21 00:00,1879.69
2020-9-22 00:00,1879.46
2020-9-23 00:00,1879.16
2020-9-24 00:00,1879.03
2020-9-25 00:00,1878.86
2020-9-26 00:00,1878.81
2020-9-27 00:00,1878.47
2020-9-28 00:00,1877.96
2020-9-29 00:00,1877.33
2020-9-30 00:00,1876.61
2020-10-1 00:00,1875.98
2020-10-2 00:00,1875.5
2020-10-3 00:00,1875.33
2020-10-4 00:00,1875.14
2020-10-5 00:00,1874.62
2020-10-6 00:00,1874.07
2020-10-7 00:00,1873.62
2020-10-8 00:00,1873.23
2020-10-9 00:00,1872.87
2020-10-10 00:00,1872.63
2020-10-11 00:00,1872.54
2020-10-12 00:00,1871.83
2020-10-13 00:00,1871.17
2020-10-14 00:00,1870.48
2020-10-15 00:00,1869.81
2020-10-16 00:00,1869.15
2020-10-17 00:00,1868.87
2020-10-18 00:00,1868.38
2020-10-19 00:00,1867.66
2020-10-20 00:00,1867.11
2020-10-21 00:00,1866.66
2020-10-22 00:00,1866.29
2020-10-23 00:00,1865.71
2020-10-24 00:00,1865.63
2020-10-25 00:00,1865.6
2020-10-26 00:00,1864.82
2020-10-27 00:00,1864.18
2020-10-28 00:00,1863.51
2020-10-29 00:00,1862.77
2020-10-30 00:00,1862.02
2020-10-31 00:00,1861.62
2020-11-1 00:00,1861.19
2020-11-2 00:00,1860.8
2020-11-3 00:00,1860.23
2020-11-4 00:00,1859.66
2020-11-5 00:00,1859.19
2020-11-6 00:00,1858.84
2020-11-7 00:00,1858.77
2020-11-8 00:00,1858.63
2020-11-9 00:00,1858.26
2020-11-10 00:00,1857.84
2020-11-11 00:00,1857.38
2020-11-12 00:00,1856.68
2020-11-13 00:00,1856.29
2020-11-14 00:00,1856.18
2020-11-15 00:00,1855.87
2020-11-16 00:00,1855.4
2020-11-17 00:00,1855.05
2020-11-18 00:00,1855.53
2020-11-19 00:00,1855.49
2020-11-20 00:00,1855.2
2020-11-21 00:00,1854.88
2020-11-22 00:00,1854.61
2020-11-23 00:00,1854.1
2020-11-24 00:00,1853.58
2020-11-25 00:00,1853.13
2020-11-26 00:00,1852.9
2020-11-27 00:00,1852.61
2020-11-28 00:00,1852.34
2020-11-29 00:00,1852.08
2020-11-30 00:00,1851.55
2020-12-1 00:00,1851.15
2020-12-2 00:00,1850.68
2020-12-3 00:00,1850.18
2020-12-4 00:00,1849.61
2020-12-5 00:00,1849.29
2020-12-6 00:00,1849.0
2020-12-7 00:00,1848.63
2020-12-8 00:00,1848.18
2020-12-9 00:00,1847.85
2020-12-10 00:00,1847.49
2020-12-11 00:00,1847.05
2020-12-12 00:00,1846.7
2020-12-13 00:00,1846.57
2020-12-14 00:00,1846.35
2020-12-15 00:00,1846.14
2020-12-16 00:00,1845.95
2020-12-17 00:00,1846.0
2020-12-18 00:00,1845.91
2020-12-19 00:00,1845.87
2020-12-20 00:00,1845.65
2020-12-21 00:00,1845.32
2020-12-22 00:00,1844.94
2020-12-23 00:00,1844.72
2020-12-24 00:00,1844.63
2020-12-25 00:00,1844.55
2020-12-26 00:00,1845.07
2020-12-27 00:00,1845.17
2020-12-28 00:00,1844.89
2020-12-29 00:00,1844.57
2020-12-30 00:00,1844.43
2020-12-31 00:00,1844.44
2021-1-1 00:00,1844.47
2021-1-2 00:00,1844.43
2021-1-3 00:00,1844.43
2021-1-4 00:00,1844.77
2021-1-5 00:00,1845.23
2021-1-6 00:00,1845.27
2021-1-7 00:00,1845.08
2021-1-8 00:00,1844.88
2021-1-9 00:00,1844.87
